itemType,title,date,checkOutTimes,checkOutDuration
accd,Scary monsters,2007/08/18,3,9
accd,Stage,2007/08/18,2,2
accd,Lodger,2007/08/19,4,2.6667
accd,Best of Bowie,2007/08/20,2,16
accd,Heathen,2007/08/20,1,NULL
accd,Hunky dory,2007/08/20,6,17.25
accd,Outside,2007/08/20,2,3
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2007/08/20,2,0
accd,Space oddity,2007/08/20,2,0
accd,Young Americans,2007/08/20,2,0
accd,Best of Bowie,2007/08/21,4,2.6667
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2007/08/21,2,1
accd,Scary monsters,2007/08/21,2,34
accd,Stage,2007/08/21,4,2
accd,Station to station,2007/08/21,4,1
accd,Young Americans,2007/08/21,2,1
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2007/08/22,2,0
accd,Diamond dogs,2007/08/22,2,5
accd,Hunky dory,2007/08/22,2,26
accd,Lodger,2007/08/22,2,5
accd,Outside,2007/08/22,5,13
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2007/08/22,2,0
accd,Sound vision,2007/08/22,5,4
accd,Space oddity,2007/08/22,2,7
accd,Station to station,2007/08/22,3,3.5
accd,Young Americans,2007/08/22,2,2
accd,Best of Bowie,2007/08/23,3,14.5
accd,David live,2007/08/23,3,23
accd,Diamond dogs,2007/08/23,2,4
accd,Hunky dory,2007/08/23,3,9
accd,Low,2007/08/23,1,NULL
accd,Outside,2007/08/23,2,13
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2007/08/23,6,16.5
accd,Sound vision,2007/08/23,2,7
accd,Stage,2007/08/23,4,37.6667
accd,Young Americans,2007/08/23,1,NULL
accd,Aladdin sane,2007/08/24,4,9.6667
accd,ChangesBowie,2007/08/24,2,24
accd,Lodger,2007/08/24,1,NULL
accd,man who sold the world,2007/08/24,1,NULL
accd,Reality,2007/08/24,1,NULL
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2007/08/24,1,NULL
accd,Stage,2007/08/24,2,7
accd,Station to station,2007/08/24,2,0
accd,Aladdin sane,2007/08/25,2,18
accd,Earthling,2007/08/25,1,NULL
accd,Heathen,2007/08/25,1,NULL
accd,Heroes,2007/08/25,2,11
accd,Hunky dory,2007/08/25,1,NULL
accd,Lodger,2007/08/25,1,NULL
accd,man who sold the world,2007/08/25,5,7.6667
accd,Outside,2007/08/25,4,35
accd,Reality,2007/08/25,4,37
accd,Sound vision,2007/08/25,1,NULL
accd,Stage,2007/08/25,4,17.6667
accd,Station to station,2007/08/25,4,16.5
accd,Young Americans,2007/08/25,2,5
accd,man who sold the world,2007/08/26,5,15.6667
accd,Sound vision,2007/08/26,3,2.3333
accd,Space oddity,2007/08/26,4,6.5
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2007/08/27,8,9.1667
accd,Heroes,2007/08/27,2,7
accd,Low,2007/08/27,3,19
accd,Young Americans,2007/08/27,2,14
accd,Best of Bowie,2007/08/28,4,16.6667
accd,Heroes,2007/08/28,6,8.5
accd,Hunky dory,2007/08/28,2,4
accd,Scary monsters,2007/08/28,2,15
accd,Sound vision,2007/08/28,4,12.3333
accd,Young Americans,2007/08/28,2,20
accd,Best of Bowie,2007/08/29,2,2
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2007/08/29,7,23.4
accd,Low,2007/08/29,2,19
accd,man who sold the world,2007/08/29,3,20
accd,Reality,2007/08/29,1,NULL
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2007/08/29,4,24.6667
accd,Station to station,2007/08/29,5,25.25
accd,Young Americans,2007/08/29,2,0
accd,Best of Bowie,2007/08/30,1,NULL
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2007/08/30,3,33
accd,David live,2007/08/30,1,NULL
accd,Diamond dogs,2007/08/30,1,NULL
accd,Lodger,2007/08/30,8,9.5
accd,man who sold the world,2007/08/30,1,NULL
accd,Outside,2007/08/30,1,NULL
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2007/08/30,3,11
accd,Sound vision,2007/08/30,2,6
accd,Station to station,2007/08/30,6,10.6667
accd,Young Americans,2007/08/30,2,2
accd,ChangesBowie,2007/08/31,1,13
accd,David live,2007/08/31,3,9.5
accd,Diamond dogs,2007/08/31,4,15.3333
accd,Heathen,2007/08/31,3,35.5
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2007/08/31,4,9
accd,Station to station,2007/08/31,4,17.5
accd,Young Americans,2007/08/31,2,1
accd,Diamond dogs,2007/09/01,2,7
accd,Heathen,2007/09/01,3,2
accd,Lodger,2007/09/01,4,9.6667
accd,Sound vision,2007/09/01,3,19
accd,Space oddity,2007/09/01,4,38
accd,Stage,2007/09/01,3,22
accd,ChangesBowie,2007/09/02,3,29.5
accd,Scary monsters,2007/09/02,3,43
accd,Best of Bowie,2007/09/04,8,14.5
accd,Low,2007/09/04,3,17.5
accd,man who sold the world,2007/09/04,1,NULL
accd,Reality,2007/09/04,4,15
accd,Sound vision,2007/09/04,3,4.5
accd,Space oddity,2007/09/04,2,8
accd,Young Americans,2007/09/04,3,24.5
accd,Aladdin sane,2007/09/05,4,22.3333
accd,David live,2007/09/05,1,NULL
accd,Heroes,2007/09/05,4,22.3333
accd,Hunky dory,2007/09/05,3,15.5
accd,Low,2007/09/05,2,3
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2007/09/05,4,25
accd,Sound vision,2007/09/05,4,13
accd,Space oddity,2007/09/05,8,22
accd,Station to station,2007/09/05,2,2
accd,Young Americans,2007/09/05,2,5
accd,Best of Bowie,2007/09/06,3,7
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2007/09/06,2,11
accd,Heroes,2007/09/06,4,3.6667
accd,Lodger,2007/09/06,1,NULL
accd,Reality,2007/09/06,2,6
accd,Scary monsters,2007/09/06,1,NULL
accd,Sound vision,2007/09/06,4,3.6667
accd,Space oddity,2007/09/06,4,16
accd,Young Americans,2007/09/06,4,17
accd,Best of Bowie,2007/09/07,9,4.1667
accd,Diamond dogs,2007/09/07,4,18
accd,Hunky dory,2007/09/07,3,10.5
accd,Lodger,2007/09/07,1,NULL
accd,man who sold the world,2007/09/07,2,26
accd,Outside,2007/09/07,2,7
accd,Scary monsters,2007/09/07,3,24
accd,Space oddity,2007/09/07,1,NULL
accd,Young Americans,2007/09/07,3,21
accd,Best of Bowie,2007/09/08,4,23.3333
accd,ChangesBowie,2007/09/08,2,10
accd,Heroes,2007/09/08,2,1
accd,Lodger,2007/09/08,3,17
accd,Scary monsters,2007/09/08,2,6
accd,Hunky dory,2007/09/09,6,11
accd,Station to station,2007/09/09,1,NULL
accd,Diamond dogs,2007/09/10,4,12.6667
accd,Heathen,2007/09/10,2,8
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2007/09/10,6,19
accd,Sound vision,2007/09/10,1,NULL
accd,Stage,2007/09/10,3,8
accd,Station to station,2007/09/10,2,12
accd,Young Americans,2007/09/10,1,NULL
accd,Best of Bowie,2007/09/11,2,8
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2007/09/11,3,0
accd,Earthling,2007/09/11,4,10.3333
accd,Heroes,2007/09/11,5,19.3333
accd,man who sold the world,2007/09/11,2,22
accd,Outside,2007/09/11,2,5
accd,Young Americans,2007/09/11,3,8
accd,Best of Bowie,2007/09/12,4,9
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2007/09/12,1,NULL
accd,David live,2007/09/12,3,1
accd,Low,2007/09/12,1,NULL
accd,man who sold the world,2007/09/12,2,7
accd,Sound vision,2007/09/12,2,4
accd,Station to station,2007/09/12,2,3
accd,Best of Bowie,2007/09/13,4,3.5
accd,Low,2007/09/13,3,9
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2007/09/13,3,7.5
accd,Heroes,2007/09/14,3,10
accd,Stage,2007/09/14,6,10
accd,Station to station,2007/09/14,2,1
accd,Best of Bowie,2007/09/15,1,NULL
accd,Hunky dory,2007/09/15,2,7
accd,Lets dance,2007/09/15,7,45.5
accd,Lodger,2007/09/15,1,NULL
accd,Outside,2007/09/15,5,10.6667
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2007/09/15,3,15
accd,Sound vision,2007/09/15,2,17
accd,Space oddity,2007/09/15,3,7.5
accd,Station to station,2007/09/15,2,3
accd,Best of Bowie,2007/09/16,2,9
accd,David live,2007/09/16,1,NULL
accd,Hunky dory,2007/09/16,3,29
accd,Lets dance,2007/09/16,5,14
accd,Aladdin sane,2007/09/17,4,23
accd,David live,2007/09/17,3,8
accd,Lodger,2007/09/17,2,3
accd,Low,2007/09/17,3,2
accd,Reality,2007/09/17,1,NULL
accd,Scary monsters,2007/09/17,1,NULL
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2007/09/18,1,NULL
accd,Lets dance,2007/09/18,3,23.5
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2007/09/18,2,0
accd,Station to station,2007/09/18,2,1
accd,ChangesBowie,2007/09/19,2,9
accd,David live,2007/09/19,1,NULL
accd,Earthling,2007/09/19,4,24.3333
accd,Lodger,2007/09/19,2,11
accd,Outside,2007/09/19,2,22
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2007/09/19,2,39
accd,Sound vision,2007/09/19,4,22.3333
accd,Stage,2007/09/19,2,22
accd,Station to station,2007/09/19,2,NULL
accd,Young Americans,2007/09/19,2,21
accd,Best of Bowie,2007/09/20,3,12
accd,Heathen,2007/09/20,2,28
accd,Hunky dory,2007/09/20,7,9
accd,man who sold the world,2007/09/20,3,48
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2007/09/20,1,NULL
accd,Sound vision,2007/09/20,3,60
accd,Stage,2007/09/20,3,6
accd,ChangesBowie,2007/09/21,3,45.5
accd,Diamond dogs,2007/09/21,2,19
accd,Hunky dory,2007/09/21,4,8.3333
accd,Low,2007/09/21,3,15.5
accd,man who sold the world,2007/09/21,1,NULL
accd,Outside,2007/09/21,1,NULL
accd,Best of Bowie,2007/09/22,3,15
accd,Station to station,2007/09/22,3,15
accd,Best of Bowie,2007/09/23,3,7
accd,Hunky dory,2007/09/23,4,14.3333
accd,Low,2007/09/23,4,16
accd,Station to station,2007/09/23,4,16.6667
accd,Best of Bowie,2007/09/24,2,8
accd,David live,2007/09/24,2,1
accd,Heathen,2007/09/24,3,7
accd,man who sold the world,2007/09/24,3,16
accd,Outside,2007/09/24,2,15
accd,Scary monsters,2007/09/24,2,9
accd,Sound vision,2007/09/24,2,21
accd,Station to station,2007/09/24,7,7.6667
accd,Heroes,2007/09/26,4,5
accd,Hunky dory,2007/09/26,7,8.5
accd,man who sold the world,2007/09/26,1,NULL
accd,Scary monsters,2007/09/26,2,17
accd,Space oddity,2007/09/26,3,7.5
accd,Best of Bowie,2007/09/27,2,17
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2007/09/27,5,15
accd,David live,2007/09/27,1,NULL
accd,Heroes,2007/09/27,2,18
accd,Station to station,2007/09/27,4,3
accd,Heroes,2007/09/28,2,19
accd,Low,2007/09/28,1,NULL
accd,Scary monsters,2007/09/28,4,20
accd,Station to station,2007/09/28,3,1
accd,Best of Bowie,2007/09/29,3,32
accd,ChangesBowie,2007/09/29,2,10
accd,David live,2007/09/29,2,10
accd,Diamond dogs,2007/09/29,4,15
accd,Lodger,2007/09/29,3,14
accd,Low,2007/09/29,1,NULL
accd,man who sold the world,2007/09/29,2,14
accd,Outside,2007/09/29,6,15
accd,Reality,2007/09/29,3,16
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2007/09/29,4,15
accd,Sound vision,2007/09/29,2,14
accd,Space oddity,2007/09/29,2,14
accd,Stage,2007/09/29,3,9
accd,Tonight,2007/09/29,4,3.5
accd,Young Americans,2007/09/29,2,14
accd,ChangesBowie,2007/09/30,2,12
accd,David live,2007/09/30,2,4
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2007/09/30,2,12
accd,Stage,2007/09/30,3,13.5
accd,Young Americans,2007/09/30,1,NULL
accd,Best of Bowie,2007/10/01,1,NULL
accd,Earthling,2007/10/01,2,7
accd,Hunky dory,2007/10/01,3,1
accd,Scary monsters,2007/10/01,3,44.5
accd,Space oddity,2007/10/01,2,7
accd,Best of Bowie,2007/10/02,3,6.5
accd,Diamond dogs,2007/10/02,1,NULL
accd,Lodger,2007/10/02,1,NULL
accd,Scary monsters,2007/10/02,1,NULL
accd,Space oddity,2007/10/02,2,15
accd,Heroes,2007/10/03,4,5.3333
accd,Reality,2007/10/03,3,33
accd,Station to station,2007/10/03,1,NULL
accd,Young Americans,2007/10/03,2,5
accd,Aladdin sane,2007/10/04,1,NULL
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2007/10/04,2,34
accd,man who sold the world,2007/10/04,1,NULL
accd,Reality,2007/10/04,2,13
accd,Sound vision,2007/10/04,6,13.3333
accd,Space oddity,2007/10/04,3,12.5
accd,Station to station,2007/10/04,1,NULL
accd,Tonight,2007/10/04,3,13
accd,Best of Bowie,2007/10/05,2,24
accd,Low,2007/10/05,2,3
accd,man who sold the world,2007/10/05,2,3
accd,Scary monsters,2007/10/05,1,27
accd,Space oddity,2007/10/05,4,2.6667
accd,Best of Bowie,2007/10/06,5,11
accd,Lodger,2007/10/06,2,1
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2007/10/06,4,4.5
accd,Stage,2007/10/06,2,6
accd,ChangesBowie,2007/10/07,1,NULL
accd,Heroes,2007/10/07,2,6
accd,Hunky dory,2007/10/07,2,22
accd,Station to station,2007/10/07,2,5
accd,Outside,2007/10/08,1,NULL
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2007/10/08,2,3
accd,Scary monsters,2007/10/08,1,NULL
accd,Station to station,2007/10/08,2,4
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2007/10/09,2,1
accd,Heathen,2007/10/09,1,NULL
accd,Low,2007/10/09,2,NULL
accd,man who sold the world,2007/10/09,2,NULL
accd,Outside,2007/10/09,2,2
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2007/10/09,2,8
accd,Space oddity,2007/10/09,1,NULL
accd,Stage,2007/10/09,3,1
accd,Station to station,2007/10/09,4,26.3333
accd,Young Americans,2007/10/09,3,8
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2007/10/10,8,13.8333
accd,Earthling,2007/10/10,1,NULL
accd,Heathen,2007/10/10,1,NULL
accd,Heroes,2007/10/10,2,8
accd,Hunky dory,2007/10/10,4,23
accd,Lets dance,2007/10/10,4,13
accd,Low,2007/10/10,4,10
accd,Tonight,2007/10/10,3,6.5
accd,Best of Bowie,2007/10/11,2,16
accd,David live,2007/10/11,2,2
accd,Lets dance,2007/10/11,4,29.6667
accd,Lodger,2007/10/11,1,NULL
accd,man who sold the world,2007/10/11,1,NULL
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2007/10/11,3,2
accd,Space oddity,2007/10/11,1,NULL
accd,Station to station,2007/10/11,4,29
accd,Tonight,2007/10/11,3,25.5
accd,Stage,2007/10/12,2,4
accd,Best of Bowie,2007/10/13,2,NULL
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2007/10/13,1,NULL
accd,ChangesBowie,2007/10/13,2,26
accd,David live,2007/10/13,2,NULL
accd,Heathen,2007/10/13,3,30
accd,Heroes,2007/10/13,1,NULL
accd,Low,2007/10/13,1,NULL
accd,Outside,2007/10/13,1,NULL
accd,Reality,2007/10/13,3,31
accd,Scary monsters,2007/10/13,5,6.3333
accd,Space oddity,2007/10/13,1,NULL
accd,Young Americans,2007/10/13,1,NULL
accd,Space oddity,2007/10/14,3,24
accd,ChangesBowie,2007/10/15,2,21
accd,Hunky dory,2007/10/15,1,NULL
accd,Outside,2007/10/15,1,NULL
accd,Sound vision,2007/10/15,1,NULL
accd,Young Americans,2007/10/15,2,18
accd,Best of Bowie,2007/10/16,2,23
accd,Heroes,2007/10/16,2,27.5
accd,Hunky dory,2007/10/16,1,NULL
accd,Outside,2007/10/16,2,25
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2007/10/16,2,NULL
accd,Space oddity,2007/10/16,4,33.3333
accd,Station to station,2007/10/16,5,26
accd,Tonight,2007/10/16,2,1.5
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2007/10/17,1,NULL
accd,Diamond dogs,2007/10/17,4,14.5
accd,man who sold the world,2007/10/17,1,NULL
accd,Sound vision,2007/10/17,1,NULL
accd,Station to station,2007/10/17,3,18
accd,Young Americans,2007/10/17,1,NULL
accd,David live,2007/10/18,2,11
accd,Lets dance,2007/10/18,5,18.6667
accd,Reality,2007/10/18,4,68.75
accd,Space oddity,2007/10/18,1,NULL
accd,Aladdin sane,2007/10/19,2,14
accd,David live,2007/10/19,2,13
accd,Lodger,2007/10/19,3,27.5
accd,Outside,2007/10/19,2,20
accd,Sound vision,2007/10/19,6,31
accd,Stage,2007/10/19,2,46
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2007/10/20,1,7
accd,Lodger,2007/10/20,2,22.5
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2007/10/20,3,18
accd,Scary monsters,2007/10/20,3,41.3333
accd,Space oddity,2007/10/20,1,12
accd,Heroes,2007/10/21,2,22.5
accd,man who sold the world,2007/10/21,2,45
accd,Station to station,2007/10/21,2,44.5
accd,Best of Bowie,2007/10/22,1,21
accd,Lodger,2007/10/22,1,7
accd,Tonight,2007/10/22,1,45
accd,Best of Bowie,2007/10/23,1,14
accd,Diamond dogs,2007/10/23,1,16
accd,man who sold the world,2007/10/23,2,24
accd,Sound vision,2007/10/23,2,16.5
accd,Stage,2007/10/23,1,16
accd,Tonight,2007/10/23,1,16
accd,Aladdin sane,2007/10/24,2,16.5
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2007/10/24,3,11
accd,Young Americans,2007/10/24,1,32
accd,Heroes,2007/10/25,1,6
accd,Outside,2007/10/25,1,19
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2007/10/25,1,25
accd,Sound vision,2007/10/25,2,51
accd,Young Americans,2007/10/25,1,12
accd,Best of Bowie,2007/10/26,3,9.6667
accd,Reality,2007/10/26,1,23
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2007/10/26,4,16.75
accd,Sound vision,2007/10/26,2,18.5
accd,Diamond dogs,2007/10/27,1,13
accd,Heroes,2007/10/27,1,12
accd,man who sold the world,2007/10/27,1,16
accd,Scary monsters,2007/10/27,3,10.3333
accd,Space oddity,2007/10/27,3,15.6667
accd,Young Americans,2007/10/27,2,15.5
accd,Aladdin sane,2007/10/28,4,10
accd,Best of Bowie,2007/10/28,4,14.6667
accd,David live,2007/10/28,1,NULL
accd,Diamond dogs,2007/10/28,2,4
accd,Earthling,2007/10/28,3,15.5
accd,Heathen,2007/10/28,3,9
accd,David live,2007/10/29,3,15
accd,Low,2007/10/29,6,20.25
accd,Scary monsters,2007/10/29,2,18
accd,Space oddity,2007/10/29,2,3
accd,Station to station,2007/10/29,2,18
accd,Best of Bowie,2007/10/30,5,15.6
accd,David live,2007/10/30,1,6
accd,Heathen,2007/10/30,1,6
accd,Hunky dory,2007/10/30,5,9
accd,Lodger,2007/10/30,4,14.5
accd,Low,2007/10/30,2,8
accd,man who sold the world,2007/10/30,1,7
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2007/10/30,6,16
accd,Scary monsters,2007/10/30,1,7
accd,Sound vision,2007/10/30,3,9.6667
accd,Young Americans,2007/10/30,4,21.5
accd,Best of Bowie,2007/10/31,1,8
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2007/10/31,3,25
accd,Tonight,2007/10/31,1,18
accd,Best of Bowie,2007/11/01,2,3.5
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2007/11/01,3,4.5
accd,Diamond dogs,2007/11/01,4,7.3333
accd,Low,2007/11/01,4,3.6667
accd,Outside,2007/11/01,4,5
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2007/11/01,3,11.5
accd,Scary monsters,2007/11/01,2,21
accd,Space oddity,2007/11/01,4,12.3333
accd,Tonight,2007/11/01,4,9
accd,Heathen,2007/11/02,3,48.5
accd,Heroes,2007/11/02,5,43
accd,Hunky dory,2007/11/02,4,2.6667
accd,Low,2007/11/02,3,25
accd,Scary monsters,2007/11/02,3,10
accd,Young Americans,2007/11/02,5,12.3333
accd,ChangesBowie,2007/11/03,3,14.5
accd,Heroes,2007/11/03,3,4
accd,Hunky dory,2007/11/03,8,8.8
accd,Lets dance,2007/11/03,2,20
accd,Lodger,2007/11/03,3,25.5
accd,Outside,2007/11/03,11,30.7143
accd,Scary monsters,2007/11/03,2,20
accd,Space oddity,2007/11/03,4,8.3333
accd,Stage,2007/11/03,3,6
accd,Station to station,2007/11/03,2,11
accd,Tonight,2007/11/03,2,18
accd,Station to station,2007/11/04,2,3
accd,Aladdin sane,2007/11/06,3,5
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2007/11/06,5,6.3333
accd,Earthling,2007/11/06,3,16
accd,Hunky dory,2007/11/06,8,7.6
accd,Low,2007/11/06,5,21
accd,man who sold the world,2007/11/06,2,40
accd,Reality,2007/11/06,4,9.6667
accd,Sound vision,2007/11/06,3,24
accd,Space oddity,2007/11/06,2,40
accd,Best of Bowie,2007/11/07,8,22
accd,David live,2007/11/07,1,NULL
accd,Heathen,2007/11/07,2,20
accd,Lets dance,2007/11/07,3,12
accd,Best of Bowie,2007/11/08,6,11.5
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2007/11/08,8,27
accd,Diamond dogs,2007/11/08,3,9.5
accd,Heroes,2007/11/08,7,18.3333
accd,Hunky dory,2007/11/08,4,6.5
accd,Outside,2007/11/08,3,24.5
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2007/11/08,4,17
accd,Station to station,2007/11/08,2,29
accd,David live,2007/11/09,1,NULL
accd,Low,2007/11/09,3,4.5
accd,Outside,2007/11/09,2,3
accd,Tonight,2007/11/09,3,4.5
accd,Aladdin sane,2007/11/10,2,9
accd,Best of Bowie,2007/11/10,4,15
accd,ChangesBowie,2007/11/10,2,13
accd,Station to station,2007/11/10,2,1
accd,David live,2007/11/12,2,1
accd,Hunky dory,2007/11/12,3,5.5
accd,man who sold the world,2007/11/12,4,3
accd,Scary monsters,2007/11/12,2,5
accd,Sound vision,2007/11/12,3,0.6667
accd,Space oddity,2007/11/12,4,6.3333
accd,Young Americans,2007/11/12,2,5
accd,Heroes,2007/11/13,2,27
accd,man who sold the world,2007/11/13,3,21.5
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2007/11/13,3,17.5
accd,Stage,2007/11/13,4,18
accd,Best of Bowie,2007/11/14,2,16
accd,Heathen,2007/11/14,2,3
accd,Lets dance,2007/11/14,5,13.5
accd,Low,2007/11/14,3,4.5
accd,Outside,2007/11/14,9,16.6667
accd,Reality,2007/11/14,2,3
accd,Space oddity,2007/11/14,2,3
accd,Station to station,2007/11/14,2,5
accd,Tonight,2007/11/14,2,3
accd,Best of Bowie,2007/11/15,5,3.75
accd,Diamond dogs,2007/11/15,4,15.6667
accd,Earthling,2007/11/15,3,7.3333
accd,Heathen,2007/11/15,4,3.6667
accd,Hunky dory,2007/11/15,2,24
accd,Lodger,2007/11/15,3,14.5
accd,Low,2007/11/15,5,20
accd,man who sold the world,2007/11/15,2,0
accd,Outside,2007/11/15,2,4
accd,Space oddity,2007/11/15,6,5.75
accd,Stage,2007/11/15,4,3.6667
accd,Station to station,2007/11/15,6,17
accd,Tonight,2007/11/15,2,0
accd,Young Americans,2007/11/15,5,20.25
accd,ChangesBowie,2007/11/16,2,27
accd,Diamond dogs,2007/11/16,4,26.3333
accd,Hunky dory,2007/11/16,3,26.5
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2007/11/16,4,30.3333
accd,Scary monsters,2007/11/16,3,7
accd,Space oddity,2007/11/16,2,8
accd,Station to station,2007/11/16,2,31
accd,Young Americans,2007/11/16,5,29.75
accd,Aladdin sane,2007/11/17,1,NULL
accd,Heroes,2007/11/17,2,1
accd,Hunky dory,2007/11/17,4,15
accd,man who sold the world,2007/11/17,2,3
accd,Outside,2007/11/17,2,64
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2007/11/17,4,15
accd,Sound vision,2007/11/17,4,8
accd,Aladdin sane,2007/11/18,5,20.5
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2007/11/18,2,1
accd,Diamond dogs,2007/11/18,3,16
accd,Hunky dory,2007/11/18,3,17
accd,Station to station,2007/11/18,3,7.5
accd,Best of Bowie,2007/11/19,3,19
accd,David live,2007/11/19,5,14.6667
accd,Hunky dory,2007/11/19,1,NULL
accd,Lodger,2007/11/19,6,11.4
accd,Sound vision,2007/11/19,2,1.5
accd,Young Americans,2007/11/19,3,4
accd,Lets dance,2007/11/20,4,11.6667
accd,Lodger,2007/11/20,2,9
