itemType,title,barcode,date,checkoutTimes,itemDuration
accd,Space oddity,10039936322,2009/08,17,23.4706
accd,Stage,10061714118,2009/08,12,15.0833
accd,Station to station,10046459243,2009/08,30,23.2333
accd,Tonight,10058574251,2009/08,7,20.7143
accd,Young Americans,10053303284,2009/08,26,29.2308
accd,Aladdin sane,10060961777,2009/09,12,15
accd,Best of Bowie,10045062600,2009/09,26,17.3846
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10062107718,2009/09,9,14.8889
accd,ChangesBowie,10064494577,2009/09,9,23.7778
accd,David live,10053770557,2009/09,8,16.625
accd,Diamond dogs,10061302872,2009/09,21,15.2857
accd,Earthling,10045826251,2009/09,3,19.3333
accd,Heathen,10049050262,2009/09,1,0
accd,Heroes,10060653218,2009/09,16,7.5625
accd,Hunky dory,10040890773,2009/09,12,15.5
accd,Lets dance,10058570820,2009/09,12,12.75
accd,Live Santa Monica 72,10063849243,2009/09,25,12.84
accd,Lodger,10040912056,2009/09,6,13
accd,Low,10043448124,2009/09,8,14.75
accd,man who sold the world,10044913498,2009/09,15,10.1333
accd,Outside,10055551104,2009/09,7,8.5714
accd,Pinups,10066735241,2009/09,13,10.8462
accd,Reality,10046393962,2009/09,3,20
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10064585580,2009/09,20,12.3
accd,Scary monsters,10044912920,2009/09,6,3.3333
accd,Sound vision,10063236326,2009/09,16,16.4375
accd,Space oddity,10055308232,2009/09,18,14.8889
accd,Stage,10061714118,2009/09,16,14.25
accd,Station to station,10046459508,2009/09,11,13.3636
accd,Tonight,10058574251,2009/09,9,7
accd,Young Americans,10066645762,2009/09,12,7.9167
accd,Aladdin sane,10060766135,2009/10,24,14.6667
accd,Best of Bowie,10063185218,2009/10,44,17.2955
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10062107718,2009/10,6,25
accd,ChangesBowie,10064494593,2009/10,14,7.2143
accd,David live,10068993350,2009/10,9,15.6667
accd,Diamond dogs,10044177664,2009/10,14,24
accd,Earthling,10045826251,2009/10,4,20.25
accd,Heathen,10049050262,2009/10,12,20.4167
accd,Heroes,10037787339,2009/10,19,10.1579
accd,Hunky dory,10056557514,2009/10,29,14.931
accd,Lets dance,10058570812,2009/10,17,9.7647
accd,Live Santa Monica 72,10063849235,2009/10,27,17.8148
accd,Lodger,10040912031,2009/10,17,9.2941
accd,Low,10043448140,2009/10,19,11.3158
accd,man who sold the world,10044913456,2009/10,20,10.25
accd,Outside,10055551088,2009/10,9,9.3333
accd,Pinups,10066735241,2009/10,25,10.56
accd,Reality,10046393962,2009/10,9,13.2222
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10064585564,2009/10,38,24.2105
accd,Scary monsters,10045114237,2009/10,18,18.5
accd,Sound vision,10063236318,2009/10,17,17.5294
accd,Space oddity,10039936280,2009/10,17,9.1176
accd,Stage,10061714118,2009/10,12,33.3333
accd,Station to station,10046459227,2009/10,24,19
accd,Tonight,10058574277,2009/10,10,8.8
accd,Young Americans,10066645762,2009/10,28,11
accd,Aladdin sane,10049886814,2009/11,17,12.8824
accd,Best of Bowie,10063185200,2009/11,36,18.7778
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10055553332,2009/11,4,21.75
accd,ChangesBowie,10064494627,2009/11,12,8.5
accd,David live,10053770557,2009/11,6,15
accd,Diamond dogs,10061302872,2009/11,12,16.4167
accd,Earthling,10045826251,2009/11,1,1
accd,Heroes,10037787339,2009/11,16,16.9375
accd,Hunky dory,10055127129,2009/11,11,18.8182
accd,Lets dance,10058570770,2009/11,9,19.6667
accd,Live Santa Monica 72,10063849235,2009/11,26,18.3077
accd,Lodger,10040912056,2009/11,9,9.4444
accd,Low,10053692348,2009/11,11,19.0909
accd,man who sold the world,10044913498,2009/11,13,10.6154
accd,Outside,10055540487,2009/11,9,31.8889
accd,Pinups,10066735290,2009/11,13,11.5385
accd,Reality,10046394218,2009/11,4,22.25
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10063320138,2009/11,27,16.3333
accd,Scary monsters,10044912904,2009/11,14,15.2857
accd,Sound vision,10070686083,2009/11,16,16.5625
accd,Space oddity,10039936306,2009/11,10,9
accd,Stage,10061714126,2009/11,12,8.5
accd,Station to station,10046459250,2009/11,13,12.6923
accd,Tonight,10058574277,2009/11,14,16.5714
accd,VH1 storytellers,10069177490,2009/11,16,15.25
accd,Young Americans,10066645747,2009/11,21,13.4286
accd,Aladdin sane,10060961785,2009/12,28,10
accd,Best of Bowie,10063185192,2009/12,37,12.027
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10055553340,2009/12,4,9.75
accd,ChangesBowie,10064494619,2009/12,17,17.2353
accd,David live,10068993335,2009/12,14,9.8571
accd,Diamond dogs,10061302872,2009/12,21,7.9048
accd,Earthling,10067893312,2009/12,8,11.5
accd,Heathen,10049050262,2009/12,4,14.5
accd,Heroes,10060653192,2009/12,25,11.68
accd,Hunky dory,10040890468,2009/12,17,9.2941
accd,Lets dance,10058570820,2009/12,10,8.6
accd,Live Santa Monica 72,10063849243,2009/12,23,16.7826
accd,Lodger,10040912031,2009/12,11,9
accd,Low,10053692348,2009/12,5,14.4
accd,man who sold the world,10044913498,2009/12,14,12.3571
accd,Outside,10055551104,2009/12,4,5.75
accd,Pinups,10066735258,2009/12,13,11
accd,Reality,10046394218,2009/12,3,9
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10045138699,2009/12,26,14.0769
accd,Scary monsters,10045114237,2009/12,9,15.4444
accd,Sound vision,10056585408,2009/12,14,14.2857
accd,Space oddity,10039936330,2009/12,11,8.6364
accd,Stage,10061748488,2009/12,10,8.1
accd,Station to station,10046459276,2009/12,17,14.4118
accd,Tonight,10058574277,2009/12,8,8
accd,VH1 storytellers,10069177490,2009/12,19,12.7895
accd,Young Americans,10055276215,2009/12,18,19.0556
accd,Aladdin sane,10049886814,2010/01,20,11.85
accd,Best of Bowie,10063185200,2010/01,38,15.1579
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10062107718,2010/01,5,21.2
accd,ChangesBowie,10064494635,2010/01,13,12.1538
accd,David live,10068993335,2010/01,17,15.4118
accd,Diamond dogs,10044177664,2010/01,22,11.9545
accd,Earthling,10067893262,2010/01,19,11.1579
accd,Heathen,10044136801,2010/01,3,22
accd,Heroes,10060653200,2010/01,19,19
accd,Hunky dory,10055127129,2010/01,24,12.2083
accd,Lets dance,10058570820,2010/01,13,10.2308
